time,CO2 IN PPM
1531432211,"497
"
time,CO2 IN PPM
1531432296,"500
"
time,CO2 IN PPM
1531432380,"506
"
time,CO2 IN PPM
1531432465,"494
"
time,CO2 IN PPM
1531432549,"497
"
time,CO2 IN PPM
1531432634,"505
"
time,CO2 IN PPM
1531432718,"497
"
time,CO2 IN PPM
1531432803,"501
"
time,CO2 IN PPM
1531432888,"497
"
time,CO2 IN PPM
1531432972,"502
"
time,CO2 IN PPM
1531433057,"502
"
time,CO2 IN PPM
1531433141,"508
"
time,CO2 IN PPM
1531433226,"494
"
time,CO2 IN PPM
1531433310,"493
"
time,CO2 IN PPM
1531433395,"487
"
time,CO2 IN PPM
1531433479,"499
"
time,CO2 IN PPM
1531433564,"486
"
time,CO2 IN PPM
1531433648,"505
"
time,CO2 IN PPM
1531433733,"493
"
time,CO2 IN PPM
1531433817,"493
"
time,CO2 IN PPM
1531433902,"495
"
time,CO2 IN PPM
1531433986,"483
"
time,CO2 IN PPM
1531434071,"499
"
time,CO2 IN PPM
1531434155,"499
"
time,CO2 IN PPM
1531434240,"502
"
time,CO2 IN PPM
1531434324,"490
"
time,CO2 IN PPM
1531434409,"496
"
time,CO2 IN PPM
1531434493,"506
"
time,CO2 IN PPM
1531434578,"494
"
time,CO2 IN PPM
1531434663,"501
"
time,CO2 IN PPM
1531434747,"493
"
time,CO2 IN PPM
1531434832,"502
"
time,CO2 IN PPM
1531434916,"495
"
time,CO2 IN PPM
1531435001,"499
"
time,CO2 IN PPM
1531435085,"501
"
time,CO2 IN PPM
1531435170,"482
"
time,CO2 IN PPM
1531435254,"504
"
time,CO2 IN PPM
1531435339,"492
"
time,CO2 IN PPM
1531435423,"486
"
time,CO2 IN PPM
1531435508,"486
"
time,CO2 IN PPM
1531435592,"496
"
time,CO2 IN PPM
1531435677,"502
"
time,CO2 IN PPM
1531435761,"502
"
time,CO2 IN PPM
1531435846,"503
"
time,CO2 IN PPM
1531435930,"499
"
time,CO2 IN PPM
1531436015,"491
"
time,CO2 IN PPM
1531436099,"493
"
time,CO2 IN PPM
1531436184,"506
"
time,CO2 IN PPM
1531436268,"499
"
time,CO2 IN PPM
1531436353,"506
"
time,CO2 IN PPM
1531436438,"496
"
time,CO2 IN PPM
1531436522,"501
"
time,CO2 IN PPM
1531436607,"491
"
time,CO2 IN PPM
1531436691,"492
"
time,CO2 IN PPM
1531436776,"500
"
time,CO2 IN PPM
1531436860,"492
"
time,CO2 IN PPM
1531436945,"491
"
time,CO2 IN PPM
1531437029,"490
"
time,CO2 IN PPM
1531437114,"502
"
time,CO2 IN PPM
1531437198,"490
"
time,CO2 IN PPM
1531437283,"507
"
time,CO2 IN PPM
1531437367,"494
"
time,CO2 IN PPM
1531437452,"494
"
time,CO2 IN PPM
1531437536,"495
"
time,CO2 IN PPM
1531437621,"497
"
time,CO2 IN PPM
1531437705,"494
"
time,CO2 IN PPM
1531437790,"490
"
time,CO2 IN PPM
1531437874,"487
"
time,CO2 IN PPM
1531437959,"488
"
time,CO2 IN PPM
1531438043,"500
"
time,CO2 IN PPM
1531438128,"492
"
time,CO2 IN PPM
1531438213,"492
"
time,CO2 IN PPM
1531438297,"495
"
time,CO2 IN PPM
1531438382,"493
"
time,CO2 IN PPM
1531438466,"491
"
time,CO2 IN PPM
1531438551,"505
"
time,CO2 IN PPM
1531438635,"500
"
time,CO2 IN PPM
1531438720,"492
"
time,CO2 IN PPM
1531438804,"499
"
time,CO2 IN PPM
1531438889,"486
"
time,CO2 IN PPM
1531438973,"496
"
time,CO2 IN PPM
1531439058,"487
"
time,CO2 IN PPM
1531439142,"498
"
time,CO2 IN PPM
1531439227,"502
"
time,CO2 IN PPM
1531439311,"487
"
time,CO2 IN PPM
1531439396,"503
"
time,CO2 IN PPM
1531439480,"494
"
time,CO2 IN PPM
1531439565,"504
"
time,CO2 IN PPM
1531439649,"503
"
time,CO2 IN PPM
1531439734,"486
"
time,CO2 IN PPM
1531439818,"493
"
time,CO2 IN PPM
1531439903,"493
"
time,CO2 IN PPM
1531439988,"500
"
time,CO2 IN PPM
1531440072,"501
"
time,CO2 IN PPM
1531440157,"504
"
time,CO2 IN PPM
1531440241,"499
"
time,CO2 IN PPM
1531440326,"505
"
time,CO2 IN PPM
1531440410,"501
"
time,CO2 IN PPM
1531440495,"501
"
time,CO2 IN PPM
1531440579,"498
"
time,CO2 IN PPM
1531440664,"496
"
time,CO2 IN PPM
1531440748,"518
"
time,CO2 IN PPM
1531440833,"511
"
time,CO2 IN PPM
1531440917,"508
"
time,CO2 IN PPM
1531441002,"490
"
time,CO2 IN PPM
1531441087,"504
"
time,CO2 IN PPM
1531441171,"490
"
time,CO2 IN PPM
1531441256,"484
"
time,CO2 IN PPM
1531441340,"485
"
time,CO2 IN PPM
1531441425,"499
"
time,CO2 IN PPM
1531441509,"502
"
time,CO2 IN PPM
1531441594,"495
"
time,CO2 IN PPM
1531441678,"497
"
time,CO2 IN PPM
1531441763,"498
"
time,CO2 IN PPM
1531441847,"503
"
time,CO2 IN PPM
1531441932,"493
"
time,CO2 IN PPM
1531442016,"502
"
time,CO2 IN PPM
1531442101,"499
"
time,CO2 IN PPM
1531442185,"491
"
time,CO2 IN PPM
1531442270,"486
"
time,CO2 IN PPM
1531442354,"485
"
time,CO2 IN PPM
1531442439,"498
"
time,CO2 IN PPM
1531442523,"499
"
time,CO2 IN PPM
1531442608,"491
"
time,CO2 IN PPM
1531442692,"477
"
time,CO2 IN PPM
1531442777,"498
"
time,CO2 IN PPM
1531442862,"502
"
time,CO2 IN PPM
1531442946,"501
"
time,CO2 IN PPM
1531443031,"504
"
time,CO2 IN PPM
1531443115,"495
"
time,CO2 IN PPM
1531443200,"495
"
time,CO2 IN PPM
1531443284,"488
"
time,CO2 IN PPM
1531443369,"494
"
time,CO2 IN PPM
1531443453,"487
"
time,CO2 IN PPM
1531443538,"498
"
time,CO2 IN PPM
1531443622,"496
"
time,CO2 IN PPM
1531443707,"509
"
time,CO2 IN PPM
1531443791,"505
"
time,CO2 IN PPM
1531443876,"488
"
time,CO2 IN PPM
1531443960,"510
"
time,CO2 IN PPM
1531444045,"500
"
time,CO2 IN PPM
1531444129,"491
"
time,CO2 IN PPM
1531444214,"499
"
time,CO2 IN PPM
1531444298,"506
"
time,CO2 IN PPM
1531444383,"500
"
time,CO2 IN PPM
1531444467,"503
"
time,CO2 IN PPM
1531444552,"504
"
time,CO2 IN PPM
1531444637,"501
"
time,CO2 IN PPM
1531444721,"508
"
time,CO2 IN PPM
1531444806,"502
"
time,CO2 IN PPM
1531444890,"501
"
time,CO2 IN PPM
1531444975,"500
"
time,CO2 IN PPM
1531445059,"499
"
time,CO2 IN PPM
1531445144,"500
"
time,CO2 IN PPM
1531445228,"503
"
time,CO2 IN PPM
1531445313,"512
"
time,CO2 IN PPM
1531445397,"512
"
time,CO2 IN PPM
1531445482,"507
"
time,CO2 IN PPM
1531445566,"502
"
time,CO2 IN PPM
1531445651,"507
"
time,CO2 IN PPM
1531445735,"502
"
time,CO2 IN PPM
1531445820,"516
"
time,CO2 IN PPM
1531445904,"505
"
time,CO2 IN PPM
1531445989,"513
"
time,CO2 IN PPM
1531446073,"508
"
time,CO2 IN PPM
1531446158,"515
"
time,CO2 IN PPM
1531446242,"501
"
time,CO2 IN PPM
1531446327,"506
"
time,CO2 IN PPM
1531446412,"507
"
time,CO2 IN PPM
1531446496,"515
"
time,CO2 IN PPM
1531446581,"511
"
time,CO2 IN PPM
1531446665,"518
"
time,CO2 IN PPM
1531446750,"516
"
time,CO2 IN PPM
1531446834,"497
"
time,CO2 IN PPM
1531446919,"514
"
time,CO2 IN PPM
1531447003,"521
"
time,CO2 IN PPM
1531447088,"507
"
time,CO2 IN PPM
1531447172,"524
"
time,CO2 IN PPM
1531447257,"521
"
time,CO2 IN PPM
1531447341,"525
"
time,CO2 IN PPM
1531447426,"519
"
time,CO2 IN PPM
1531447510,"514
"
time,CO2 IN PPM
1531447595,"529
"
time,CO2 IN PPM
1531447679,"517
"
time,CO2 IN PPM
1531447764,"537
"
time,CO2 IN PPM
1531447848,"525
"
time,CO2 IN PPM
1531447933,"537
"
time,CO2 IN PPM
1531448018,"527
"
time,CO2 IN PPM
1531448102,"525
"
time,CO2 IN PPM
1531448187,"541
"
time,CO2 IN PPM
1531448271,"544
"
time,CO2 IN PPM
1531448356,"548
"
time,CO2 IN PPM
1531448440,"537
"
time,CO2 IN PPM
1531448525,"552
"
time,CO2 IN PPM
1531448609,"556
"
time,CO2 IN PPM
1531448694,"554
"
time,CO2 IN PPM
1531448778,"555
"
time,CO2 IN PPM
1531448863,"555
"
time,CO2 IN PPM
1531448947,"555
"
time,CO2 IN PPM
1531449032,"576
"
time,CO2 IN PPM
1531449116,"571
"
time,CO2 IN PPM
1531449201,"569
"
time,CO2 IN PPM
1531449285,"576
"
time,CO2 IN PPM
1531449370,"564
"
time,CO2 IN PPM
1531449454,"578
"
time,CO2 IN PPM
1531449539,"573
"
time,CO2 IN PPM
1531449623,"577
"
time,CO2 IN PPM
1531449708,"583
"
time,CO2 IN PPM
1531449793,"592
"
time,CO2 IN PPM
1531449877,"585
"
time,CO2 IN PPM
1531449962,"581
"
time,CO2 IN PPM
1531450046,"595
"
time,CO2 IN PPM
1531450131,"602
"
time,CO2 IN PPM
1531450215,"592
"
time,CO2 IN PPM
1531450300,"612
"
time,CO2 IN PPM
1531450384,"609
"
time,CO2 IN PPM
1531450469,"610
"
time,CO2 IN PPM
1531450553,"614
"
time,CO2 IN PPM
1531450638,"618
"
time,CO2 IN PPM
1531450722,"608
"
time,CO2 IN PPM
1531450807,"624
"
time,CO2 IN PPM
1531450892,"612
"
time,CO2 IN PPM
1531450976,"608
"
time,CO2 IN PPM
1531451061,"620
"
time,CO2 IN PPM
1531451145,"626
"
time,CO2 IN PPM
1531451230,"617
"
time,CO2 IN PPM
1531451314,"629
"
time,CO2 IN PPM
1531451399,"619
"
time,CO2 IN PPM
1531451483,"629
"
time,CO2 IN PPM
1531451568,"623
"
time,CO2 IN PPM
1531451652,"623
"
time,CO2 IN PPM
1531451737,"626
"
time,CO2 IN PPM
1531451821,"622
"
time,CO2 IN PPM
1531451906,"626
"
time,CO2 IN PPM
1531451990,"632
"
time,CO2 IN PPM
1531452075,"640
"
time,CO2 IN PPM
1531452159,"658
"
time,CO2 IN PPM
1531452244,"695
"
time,CO2 IN PPM
1531452328,"679
"
time,CO2 IN PPM
1531452413,"674
"
time,CO2 IN PPM
1531452497,"697
"
time,CO2 IN PPM
1531452582,"685
"
time,CO2 IN PPM
1531452667,"661
"
time,CO2 IN PPM
1531452751,"679
"
time,CO2 IN PPM
1531452836,"705
"
time,CO2 IN PPM
1531452920,"669
"
time,CO2 IN PPM
1531453005,"684
"
time,CO2 IN PPM
1531453089,"674
"
time,CO2 IN PPM
1531453174,"675
"
time,CO2 IN PPM
1531453258,"674
"
time,CO2 IN PPM
1531453343,"685
"
time,CO2 IN PPM
1531453427,"693
"
time,CO2 IN PPM
1531453512,"685
"
time,CO2 IN PPM
1531453596,"676
"
time,CO2 IN PPM
1531453681,"694
"
time,CO2 IN PPM
1531453765,"681
"
time,CO2 IN PPM
1531453850,"682
"
time,CO2 IN PPM
1531453934,"691
"
time,CO2 IN PPM
1531454019,"727
"
time,CO2 IN PPM
1531454103,"681
"
time,CO2 IN PPM
1531454188,"700
"
time,CO2 IN PPM
1531454272,"691
"
time,CO2 IN PPM
1531454357,"686
"
time,CO2 IN PPM
1531454442,"692
"
time,CO2 IN PPM
1531454526,"677
"
time,CO2 IN PPM
1531454611,"677
"
time,CO2 IN PPM
1531454695,"691
"
time,CO2 IN PPM
1531454780,"689
"
time,CO2 IN PPM
1531454864,"698
"
time,CO2 IN PPM
1531454949,"686
"
time,CO2 IN PPM
1531455033,"708
"
time,CO2 IN PPM
1531455118,"703
"
time,CO2 IN PPM
1531455202,"721
"
time,CO2 IN PPM
1531455287,"706
"
time,CO2 IN PPM
1531455371,"717
"
time,CO2 IN PPM
1531455456,"703
"
time,CO2 IN PPM
1531455540,"695
"
time,CO2 IN PPM
1531455625,"709
"
time,CO2 IN PPM
1531455709,"695
"
time,CO2 IN PPM
1531455794,"725
"
time,CO2 IN PPM
1531455878,"712
"
time,CO2 IN PPM
1531455963,"721
"
time,CO2 IN PPM
1531456047,"725
"
time,CO2 IN PPM
1531456132,"722
"
time,CO2 IN PPM
1531456217,"733
"
time,CO2 IN PPM
1531456301,"745
"
time,CO2 IN PPM
1531456386,"724
"
time,CO2 IN PPM
1531456470,"726
"
time,CO2 IN PPM
1531456555,"721
"
time,CO2 IN PPM
1531456639,"744
"
time,CO2 IN PPM
1531456724,"716
"
time,CO2 IN PPM
1531456808,"738
"
time,CO2 IN PPM
1531456893,"732
"
time,CO2 IN PPM
1531456977,"737
"
time,CO2 IN PPM
1531457062,"727
"
time,CO2 IN PPM
1531457146,"711
"
time,CO2 IN PPM
1531457231,"725
"
time,CO2 IN PPM
1531457315,"727
"
time,CO2 IN PPM
1531457400,"726
"
time,CO2 IN PPM
1531457484,"736
"
time,CO2 IN PPM
1531457569,"728
"
time,CO2 IN PPM
1531457653,"740
"
time,CO2 IN PPM
1531457738,"709
"
time,CO2 IN PPM
1531457822,"718
"
time,CO2 IN PPM
1531457907,"719
"
time,CO2 IN PPM
1531457992,"740
"
time,CO2 IN PPM
1531458076,"733
"
time,CO2 IN PPM
1531458161,"707
"
time,CO2 IN PPM
1531458245,"711
"
time,CO2 IN PPM
1531458330,"723
"
time,CO2 IN PPM
1531458414,"717
"
time,CO2 IN PPM
1531458499,"727
"
time,CO2 IN PPM
1531458583,"723
"
time,CO2 IN PPM
1531458668,"717
"
time,CO2 IN PPM
1531458752,"716
"
time,CO2 IN PPM
1531458837,"707
"
time,CO2 IN PPM
1531458921,"716
"
time,CO2 IN PPM
1531459006,"729
"
time,CO2 IN PPM
1531459090,"711
"
time,CO2 IN PPM
1531459175,"705
"
time,CO2 IN PPM
1531459259,"716
"
time,CO2 IN PPM
1531459344,"695
"
time,CO2 IN PPM
1531459428,"704
"
time,CO2 IN PPM
1531459513,"711
"
time,CO2 IN PPM
1531459597,"698
"
time,CO2 IN PPM
1531459682,"714
"
time,CO2 IN PPM
1531459767,"708
"
time,CO2 IN PPM
1531459851,"694
"
time,CO2 IN PPM
1531459936,"707
"
time,CO2 IN PPM
1531460020,"711
"
time,CO2 IN PPM
1531460105,"689
"
time,CO2 IN PPM
1531460189,"696
"
time,CO2 IN PPM
1531460274,"703
"
time,CO2 IN PPM
1531460358,"682
"
time,CO2 IN PPM
1531460443,"689
"
time,CO2 IN PPM
1531460527,"699
"
time,CO2 IN PPM
1531460612,"695
"
time,CO2 IN PPM
1531460696,"718
"
time,CO2 IN PPM
1531460781,"700
"
time,CO2 IN PPM
1531460865,"719
"
time,CO2 IN PPM
1531460950,"697
"
time,CO2 IN PPM
1531461034,"687
"
time,CO2 IN PPM
1531461119,"684
"
time,CO2 IN PPM
1531461203,"688
"
time,CO2 IN PPM
1531461288,"681
"
time,CO2 IN PPM
1531461372,"674
"
time,CO2 IN PPM
1531461457,"683
"
time,CO2 IN PPM
1531461542,"676
"
time,CO2 IN PPM
1531461626,"675
"
time,CO2 IN PPM
1531461711,"714
"
time,CO2 IN PPM
1531461795,"674
"
time,CO2 IN PPM
1531461880,"674
"
time,CO2 IN PPM
1531461964,"686
"
time,CO2 IN PPM
1531462049,"692
"
time,CO2 IN PPM
1531462133,"679
"
time,CO2 IN PPM
1531462218,"691
"
time,CO2 IN PPM
1531462302,"685
"
time,CO2 IN PPM
1531462387,"681
"
time,CO2 IN PPM
1531462471,"702
"
time,CO2 IN PPM
1531462556,"708
"
time,CO2 IN PPM
1531462641,"712
"
time,CO2 IN PPM
1531462725,"683
"
time,CO2 IN PPM
1531462810,"694
"
time,CO2 IN PPM
1531462894,"691
"
time,CO2 IN PPM
1531462979,"685
"
time,CO2 IN PPM
1531463063,"706
"
time,CO2 IN PPM
1531463148,"716
"
time,CO2 IN PPM
1531463232,"708
"
time,CO2 IN PPM
1531463317,"699
"
time,CO2 IN PPM
1531463401,"704
"
time,CO2 IN PPM
1531463486,"708
"
time,CO2 IN PPM
1531463570,"695
"
time,CO2 IN PPM
1531463655,"712
"
time,CO2 IN PPM
1531463739,"720
"
time,CO2 IN PPM
1531463824,"709
"
time,CO2 IN PPM
1531463908,"710
"
time,CO2 IN PPM
1531463993,"722
"
time,CO2 IN PPM
1531464077,"740
"
time,CO2 IN PPM
1531464162,"729
"
time,CO2 IN PPM
1531464247,"714
"
time,CO2 IN PPM
1531464331,"716
"
time,CO2 IN PPM
1531464416,"726
"
time,CO2 IN PPM
1531464500,"715
"
time,CO2 IN PPM
1531464585,"720
"
time,CO2 IN PPM
1531464669,"733
"
time,CO2 IN PPM
1531464754,"711
"
time,CO2 IN PPM
1531464838,"762
"
time,CO2 IN PPM
1531464923,"718
"
time,CO2 IN PPM
1531465007,"714
"
time,CO2 IN PPM
1531465092,"726
"
time,CO2 IN PPM
1531465176,"722
"
time,CO2 IN PPM
1531465261,"724
"
time,CO2 IN PPM
1531465345,"721
"
time,CO2 IN PPM
1531465430,"720
"
time,CO2 IN PPM
1531465514,"717
"
time,CO2 IN PPM
1531465599,"721
"
time,CO2 IN PPM
1531465683,"720
"
time,CO2 IN PPM
1531465768,"700
"
time,CO2 IN PPM
1531465853,"724
"
time,CO2 IN PPM
1531465937,"711
"
time,CO2 IN PPM
1531466022,"715
"
time,CO2 IN PPM
1531466106,"716
"
time,CO2 IN PPM
1531466191,"709
"
time,CO2 IN PPM
1531466275,"719
"
time,CO2 IN PPM
1531466360,"721
"
time,CO2 IN PPM
1531466444,"723
"
time,CO2 IN PPM
1531466529,"722
"
time,CO2 IN PPM
1531466613,"719
"
time,CO2 IN PPM
1531466698,"724
"
time,CO2 IN PPM
1531466782,"725
"
time,CO2 IN PPM
1531466867,"729
"
time,CO2 IN PPM
1531466951,"728
"
time,CO2 IN PPM
1531467036,"724
"
time,CO2 IN PPM
1531467120,"715
"
time,CO2 IN PPM
1531467205,"749
"
time,CO2 IN PPM
1531467289,"758
"
time,CO2 IN PPM
1531467374,"742
"
time,CO2 IN PPM
1531467458,"733
"
time,CO2 IN PPM
1531467543,"781
"
time,CO2 IN PPM
1531467628,"745
"
time,CO2 IN PPM
1531467712,"748
"
time,CO2 IN PPM
1531467797,"766
"
time,CO2 IN PPM
1531467881,"750
"
time,CO2 IN PPM
1531467966,"781
"
time,CO2 IN PPM
1531468050,"777
"
time,CO2 IN PPM
1531468135,"769
"
time,CO2 IN PPM
1531468219,"770
"
time,CO2 IN PPM
1531468304,"788
"
time,CO2 IN PPM
1531468388,"777
"
time,CO2 IN PPM
1531468473,"778
"
time,CO2 IN PPM
1531468557,"798
"
time,CO2 IN PPM
1531468642,"789
"
time,CO2 IN PPM
1531468726,"771
"
time,CO2 IN PPM
1531468811,"775
"
time,CO2 IN PPM
1531468895,"786
"
time,CO2 IN PPM
1531468980,"763
"
time,CO2 IN PPM
1531469064,"756
"
time,CO2 IN PPM
1531469149,"788
"
time,CO2 IN PPM
1531469233,"804
"
time,CO2 IN PPM
1531469318,"770
"
time,CO2 IN PPM
1531469403,"781
"
time,CO2 IN PPM
1531469487,"788
"
time,CO2 IN PPM
1531469572,"792
"
time,CO2 IN PPM
1531469656,"790
"
time,CO2 IN PPM
1531469741,"791
"
time,CO2 IN PPM
1531469825,"799
"
time,CO2 IN PPM
1531469910,"793
"
time,CO2 IN PPM
1531469994,"789
"
time,CO2 IN PPM
1531470079,"815
"
time,CO2 IN PPM
1531470163,"777
"
time,CO2 IN PPM
1531470248,"781
"
time,CO2 IN PPM
1531470332,"793
"
time,CO2 IN PPM
1531470417,"807
"
time,CO2 IN PPM
1531470501,"792
"
time,CO2 IN PPM
1531470586,"801
"
time,CO2 IN PPM
1531470670,"801
"
time,CO2 IN PPM
1531470755,"828
"
time,CO2 IN PPM
1531470839,"803
"
time,CO2 IN PPM
1531470924,"790
"
time,CO2 IN PPM
1531471009,"796
"
time,CO2 IN PPM
1531471093,"808
"
time,CO2 IN PPM
1531471178,"798
"
time,CO2 IN PPM
1531471262,"797
"
time,CO2 IN PPM
1531471347,"812
"
time,CO2 IN PPM
1531471431,"808
"
time,CO2 IN PPM
1531471516,"807
"
time,CO2 IN PPM
1531471600,"821
"
time,CO2 IN PPM
1531471685,"860
"
time,CO2 IN PPM
1531471769,"813
"
