Timestamp,CO2
1540815460,596
1540815470,595
1540815480,595
1540815490,594
1540815500,595
1540815510,594
1540815520,594
1540815530,594
1540815540,594
1540815550,594
1540815560,594
1540815570,594
1540815580,594
1540815590,594
1540815600,593
1540815610,594
1540815620,594
1540815630,594
1540815640,593
1540815650,594
1540815660,593
1540815670,594
1540815680,594
1540815690,593
1540815700,594
1540815710,594
1540815720,594
1540815730,594
1540815740,593
1540815750,594
1540815760,594
1540815770,594
1540815780,594
1540815790,594
1540815800,593
1540815810,592
1540815820,593
1540815830,594
1540815840,594
1540815850,594
1540815860,593
1540815870,592
1540815881,593
1540815891,592
1540815901,592
1540815911,593
1540815921,592
1540815931,589
1540815941,584
1540815951,583
1540815961,584
1540815971,584
1540815981,585
1540815991,584
1540816001,584
1540816011,583
1540816021,583
1540816031,583
1540816041,583
1540816051,583
1540816061,583
1540816071,583
1540816081,583
1540816091,583
1540816101,583
1540816111,584
1540816121,584
1540816131,584
1540816141,583
1540816151,583
1540816161,584
1540816171,584
1540816181,584
1540816191,584
1540816201,585
1540816211,586
1540816221,584
1540816231,584
1540816241,584
1540816251,584
1540816261,584
1540816271,584
1540816281,584
1540816291,584
1540816301,583
1540816311,584
1540816321,582
1540816331,582
1540816341,582
1540816351,581
1540816361,582
1540816371,582
1540816381,582
1540816391,582
1540816401,581
1540816411,581
1540816421,582
1540816431,581
1540816441,581
1540816451,580
1540816461,579
1540816471,580
1540816481,581
1540816491,581
1540816501,581
1540816511,581
1540816521,581
1540816531,581
1540816541,579
1540816551,578
1540816561,578
1540816571,579
1540816581,580
1540816591,580
1540816601,580
1540816611,579
1540816621,579
1540816631,579
1540816641,579
1540816651,579
1540816661,579
1540816671,578
1540816681,578
1540816691,578
1540816701,578
1540816711,577
1540816721,577
1540816731,577
1540816741,577
1540816751,578
1540816761,578
1540816771,577
1540816781,577
1540816791,577
1540816801,577
1540816811,577
1540816821,577
1540816831,577
1540816841,577
1540816851,577
1540816861,577
1540816871,577
1540816881,576
1540816891,576
1540816901,576
1540816911,571
1540816921,571
1540816931,569
1540816941,570
1540816951,570
1540816961,569
1540816971,569
1540816981,568
1540816991,569
1540817001,569
1540817011,569
1540817021,569
1540817031,569
1540817041,569
1540817051,569
1540817061,569
1540817071,569
1540817081,569
1540817091,571
1540817101,569
1540817111,573
1540817121,567
1540817131,567
1540817141,567
1540817151,567
1540817161,566
1540817171,566
1540817182,566
1540817192,566
1540817202,566
1540817212,565
1540817222,566
1540817232,566
1540817242,566
1540817252,567
1540817262,567
1540817272,567
1540817282,566
1540817292,566
1540817302,566
1540817312,566
1540817322,566
1540817332,566
1540817342,567
1540817352,567
1540817362,566
1540817372,566
1540817382,566
1540817392,566
1540817402,566
1540817412,566
1540817422,566
1540817432,566
1540817442,567
1540817452,567
1540817462,567
1540817472,566
1540817482,566
1540817492,567
1540817502,567
1540817512,567
1540817522,567
1540817532,567
1540817542,566
1540817552,567
1540817562,567
1540817572,567
1540817582,566
1540817592,565
1540817602,564
1540817612,564
1540817622,564
1540817632,565
1540817642,565
1540817652,565
1540817662,565
1540817672,565
1540817682,565
1540817692,565
1540817702,565
1540817712,565
1540817722,566
1540817732,565
1540817742,565
1540817752,565
1540817762,565
1540817772,565
1540817782,564
1540817792,564
1540817802,564
1540817812,564
1540817822,564
1540817832,564
1540817842,564
1540817852,565
1540817862,565
1540817872,565
1540817882,565
1540817892,565
1540817902,565
1540817912,564
1540817922,564
1540817932,564
1540817942,564
1540817952,564
1540817962,564
1540817972,564
1540817982,564
1540817992,564
1540818002,564
1540818012,564
1540818022,564
1540818032,564
1540818042,563
1540818052,564
1540818062,563
1540818072,563
1540818082,562
1540818092,563
1540818102,562
1540818112,563
1540818122,563
1540818132,563
1540818142,563
1540818152,563
1540818162,563
1540818172,563
1540818182,562
1540818192,563
1540818202,562
1540818212,562
1540818222,561
1540818232,562
1540818242,562
1540818252,562
1540818262,561
1540818272,561
1540818282,561
1540818292,561
1540818302,560
1540818312,560
1540818322,560
1540818332,560
1540818342,560
1540818352,558
1540818362,560
1540818372,555
1540818382,556
1540818392,557
1540818402,554
1540818412,554
1540818422,558
1540818432,555
1540818442,560
1540818452,560
1540818462,560
1540818472,553
1540818482,551
1540818492,552
1540818503,555
1540818513,559
1540818523,553
1540818533,557
1540818543,554
1540818553,558
1540818563,558
1540818573,558
1540818583,560
1540818593,560
1540818603,560
1540818613,560
1540818623,560
1540818633,560
1540818643,560
1540818653,556
1540818663,555
1540818673,559
1540818683,552
1540818693,552
1540818703,552
1540818713,552
1540818723,552
1540818733,551
1540818743,551
1540818753,551
1540818763,551
1540818773,551
1540818783,551
1540818793,551
1540818803,552
1540818813,552
1540818823,552
1540818833,551
1540818843,551
1540818853,556
1540818863,560
1540818873,555
1540818883,553
1540818893,552
1540818903,553
1540818913,552
1540818923,552
1540818933,552
1540818943,552
1540818953,552
1540818963,551
1540818973,550
1540818983,550
1540818993,551
1540819003,551
1540819013,552
1540819023,551
1540819033,551
1540819043,552
1540819053,550
1540819063,550
1540819073,550
1540819083,549
1540819093,549
1540819103,550
1540819113,550
1540819123,550
1540819133,550
1540819143,550
1540819153,550
1540819163,550
1540819173,550
1540819183,551
1540819193,551
1540819203,550
1540819213,550
1540819223,549
1540819233,549
1540819243,549
1540819253,549
1540819263,549
1540819273,549
1540819283,549
1540819293,549
1540819303,550
1540819313,550
1540819323,550
1540819333,549
1540819343,549
1540819353,549
1540819363,549
1540819373,549
1540819383,549
1540819393,549
1540819403,549
1540819413,548
1540819423,548
1540819433,548
1540819443,548
1540819453,548
1540819463,547
1540819473,547
1540819483,547
1540819493,547
1540819503,547
1540819513,547
1540819523,547
1540819533,546
1540819543,546
1540819553,546
1540819563,546
1540819573,546
1540819583,546
1540819593,546
1540819603,546
1540819613,546
1540819623,546
1540819633,546
1540819643,547
1540819653,547
1540819663,547
1540819673,547
1540819683,547
1540819693,546
1540819703,545
1540819713,545
1540819723,546
1540819733,545
1540819743,546
1540819753,546
1540819763,547
1540819773,547
1540819783,547
1540819793,546
1540819803,545
1540819813,545
1540819823,545
1540819834,545
1540819844,544
1540819854,539
1540819864,541
1540819874,545
1540819884,545
1540819894,545
1540819904,545
1540819914,545
1540819924,545
1540819934,545
1540819944,545
1540819954,545
1540819964,545
1540819974,545
1540819984,545
1540819994,545
1540820004,545
1540820014,546
1540820024,546
1540820034,545
1540820044,545
1540820054,544
1540820064,545
1540820074,545
1540820084,544
1540820094,544
1540820104,544
1540820114,544
1540820124,544
1540820134,537
1540820144,539
1540820154,537
1540820164,543
1540820174,544
1540820184,544
1540820194,544
1540820204,542
1540820214,537
1540820224,538
1540820234,544
1540820244,543
1540820254,536
1540820264,539
1540820274,536
1540820284,536
1540820294,536
1540820304,535
1540820314,535
1540820324,535
1540820334,535
1540820344,535
1540820354,535
1540820364,535
1540820374,535
1540820384,535
1540820394,535
1540820404,535
1540820414,535
1540820424,534
1540820434,534
1540820444,534
1540820454,535
1540820464,534
1540820474,534
1540820484,534
1540820494,534
1540820504,534
1540820514,534
1540820524,535
1540820534,534
1540820544,535
1540820554,534
1540820564,534
1540820574,535
1540820584,535
1540820594,535
1540820604,535
1540820614,535
1540820624,535
1540820634,535
1540820644,535
1540820654,536
1540820664,536
1540820674,535
1540820684,534
1540820694,533
1540820704,533
1540820714,533
1540820724,533
1540820734,533
1540820744,533
1540820754,533
1540820764,534
1540820774,534
1540820784,533
1540820794,533
1540820804,533
1540820814,532
1540820824,532
1540820834,532
1540820844,531
1540820854,531
1540820864,531
1540820874,531
1540820884,530
1540820894,530
1540820904,530
1540820914,531
1540820924,530
1540820934,529
1540820944,529
1540820954,529
1540820964,529
1540820974,529
1540820984,528
1540820994,529
1540821004,529
1540821014,528
1540821024,526
1540821034,525
1540821044,522
1540821054,528
1540821064,529
1540821074,529
1540821084,529
1540821094,529
1540821104,529
1540821114,528
1540821124,528
1540821134,529
1540821144,528
1540821154,529
1540821165,528
1540821175,528
1540821185,529
1540821195,523
1540821205,520
1540821215,520
1540821225,520
1540821235,520
1540821245,520
1540821255,525
1540821265,523
1540821275,521
1540821285,521
1540821295,521
1540821305,527
1540821315,524
1540821325,523
1540821335,524
1540821345,527
1540821355,524
1540821365,520
1540821375,520
1540821385,521
1540821395,523
1540821405,525
1540821415,521
1540821425,522
1540821435,523
1540821445,525
1540821455,521
1540821465,521
1540821475,521
1540821485,521
1540821495,520
1540821505,521
1540821515,520
1540821525,519
1540821535,520
1540821545,520
1540821555,520
1540821565,520
1540821575,520
1540821585,520
1540821595,519
1540821605,518
1540821615,518
1540821625,519
1540821635,519
1540821645,518
1540821655,519
1540821665,519
1540821675,519
1540821685,519
1540821695,519
1540821705,519
1540821715,519
1540821725,518
1540821735,518
1540821745,519
1540821755,519
1540821765,519
1540821775,519
1540821785,519
1540821795,519
1540821805,519
1540821815,519
1540821825,519
1540821835,519
1540821845,519
1540821855,519
1540821865,519
1540821875,518
1540821885,519
1540821895,519
1540821905,519
1540821915,519
1540821925,518
1540821935,518
1540821945,518
1540821955,518
1540821965,519
1540821975,518
1540821985,517
1540821995,518
1540822005,518
1540822015,518
1540822025,517
1540822035,518
1540822045,518
1540822055,517
1540822065,516
1540822075,516
1540822085,516
1540822095,517
1540822105,517
1540822115,517
1540822125,516
1540822135,516
1540822145,516
1540822155,516
1540822165,516
1540822175,516
1540822185,517
1540822195,517
1540822205,517
1540822215,517
1540822225,517
1540822235,517
1540822245,516
1540822255,516
1540822265,516
1540822275,516
1540822285,515
1540822295,516
1540822305,516
1540822315,515
1540822325,514
1540822335,514
1540822345,514
1540822355,513
1540822365,512
1540822375,512
1540822385,514
1540822395,513
1540822405,514
1540822415,514
1540822425,513
1540822435,513
1540822445,513
1540822455,512
1540822465,512
1540822475,513
1540822485,513
1540822496,513
1540822506,512
1540822516,512
1540822526,513
1540822536,513
1540822546,514
1540822556,514
1540822566,514
1540822576,514
1540822586,514
1540822596,513
1540822606,512
1540822616,513
1540822626,513
1540822636,514
1540822646,513
1540822656,513
1540822666,512
1540822676,512
1540822686,513
1540822696,513
1540822706,513
1540822716,513
1540822726,513
1540822736,513
1540822746,513
1540822756,513
1540822766,513
1540822776,513
1540822786,513
1540822796,513
1540822806,512
1540822816,513
1540822826,407
1540822836,0
1540822846,0
1540822856,0
1540822866,0
1540822876,512
1540822886,512
1540822896,512
1540822906,0
1540822916,0
1540822926,0
1540822936,0
1540822946,0
1540822956,0
1540822966,0
1540822976,577
1540822986,0
1540822996,0
1540823006,0
1540823016,660
1540823026,0
1540823036,659
1540823046,657
1540823056,657
1540823066,657
1540823076,658
1540823086,658
1540823096,658
1540823106,659
1540823116,658
1540823126,658
1540823136,658
1540823146,658
1540823156,658
1540823166,659
1540823176,658
1540823186,658
1540823196,657
1540823206,657
1540823216,657
1540823226,657
1540823236,657
1540823246,658
1540823256,660
1540823266,660
1540823276,659
1540823286,659
1540823296,658
1540823306,527
1540823316,660
1540823326,660
1540823336,660
1540823346,660
1540823356,660
1540823366,0
1540823376,0
1540823386,402
1540823396,534
1540823406,445
1540823416,660
1540823426,660
1540823436,659
1540823446,659
1540823456,659
1540823466,659
1540823476,659
1540823486,660
1540823496,547
1540823506,0
1540823516,0
1540823526,623
1540823536,659
1540823546,659
1540823556,659
1540823566,659
1540823576,658
1540823586,658
1540823596,657
1540823606,657
1540823616,658
1540823626,658
1540823636,659
1540823646,659
1540823656,658
1540823666,658
1540823676,659
1540823686,658
1540823696,658
1540823706,658
1540823716,658
1540823726,658
1540823736,658
1540823746,657
1540823756,657
1540823766,657
1540823776,657
1540823786,657
1540823796,657
1540823806,657
1540823817,657
1540823827,657
1540823837,656
1540823847,656
1540823857,657
1540823867,656
1540823877,656
1540823887,656
1540823897,656
1540823907,657
1540823917,656
1540823927,656
1540823937,657
1540823947,657
1540823957,656
1540823967,652
1540823977,649
1540823987,650
1540823997,649
1540824007,652
1540824017,656
1540824027,654
1540824037,654
1540824047,648
1540824057,648
1540824067,649
1540824077,649
1540824087,648
1540824097,648
1540824107,647
1540824117,647
1540824127,648
1540824137,647
1540824147,647
1540824157,647
1540824167,647
1540824177,647
1540824187,646
1540824197,647
1540824207,647
1540824217,647
1540824227,647
1540824237,648
1540824247,648
1540824257,648
1540824267,648
1540824277,647
1540824287,647
1540824297,647
1540824307,647
1540824317,647
1540824327,647
1540824337,648
1540824347,649
1540824357,649
1540824367,649
1540824377,648
1540824387,647
1540824397,647
1540824407,647
1540824417,646
1540824427,646
1540824437,647
1540824447,647
1540824457,646
1540824467,646
1540824477,646
1540824487,646
1540824497,645
1540824507,645
1540824517,645
1540824527,645
1540824537,645
1540824547,645
1540824557,645
1540824567,645
1540824577,645
1540824587,645
1540824597,645
1540824607,645
1540824617,645
1540824627,645
1540824637,645
1540824647,645
1540824657,645
1540824667,645
1540824677,645
1540824687,645
1540824697,645
1540824707,645
1540824717,645
1540824727,645
1540824737,645
1540824747,644
1540824757,644
1540824767,643
1540824777,643
1540824787,644
1540824797,642
1540824807,643
1540824817,644
1540824827,644
1540824837,643
1540824847,643
1540824857,644
1540824867,645
1540824877,644
1540824887,644
1540824897,644
1540824907,643
1540824917,643
1540824927,643
1540824937,642
1540824947,642
1540824957,643
1540824967,642
1540824977,642
1540824987,642
1540824997,642
1540825007,642
1540825017,642
1540825027,642
1540825037,642
1540825047,642
1540825057,642
1540825067,643
1540825077,642
1540825087,642
1540825097,642
1540825107,642
1540825117,642
1540825127,642
1540825138,642
1540825148,642
1540825158,642
1540825168,642
1540825178,642
1540825188,642
1540825198,642
1540825208,642
1540825218,642
1540825228,642
1540825238,642
1540825248,642
1540825258,641
1540825268,640
1540825278,640
1540825288,640
1540825298,640
1540825308,640
1540825318,640
1540825328,640
1540825338,640
1540825348,640
1540825358,640
1540825368,637
1540825378,637
1540825388,638
1540825398,640
1540825408,637
1540825418,634
1540825428,635
1540825438,640
1540825448,635
1540825458,633
1540825468,632
1540825478,632
1540825488,632
1540825498,632
1540825508,632
1540825518,631
1540825528,631
1540825538,631
1540825548,631
1540825558,631
1540825568,632
1540825578,631
1540825588,632
1540825598,631
1540825608,631
1540825618,632
1540825628,632
1540825638,632
1540825648,632
1540825658,632
1540825668,632
1540825678,632
1540825688,632
1540825698,632
1540825708,632
1540825718,632
1540825728,631
1540825738,631
1540825748,630
1540825758,630
1540825768,631
1540825778,631
1540825788,631
1540825798,631
1540825808,630
1540825818,630
1540825828,630
1540825838,630
1540825848,630
1540825858,630
1540825868,629
1540825878,629
1540825888,628
1540825898,628
1540825908,628
1540825918,628
1540825928,628
1540825938,628
1540825948,628
1540825958,629
1540825968,630
1540825978,630
1540825988,629
1540825998,630
1540826008,630
1540826018,629
1540826028,629
1540826038,629
1540826048,629
1540826058,628
1540826068,628
1540826078,628
1540826088,628
1540826098,628
1540826108,628
1540826118,627
1540826128,627
1540826138,627
1540826148,627
1540826158,626
1540826168,626
1540826178,626
1540826188,626
1540826198,626
1540826208,626
1540826218,626
1540826228,626
1540826238,626
1540826248,626
1540826258,626
1540826268,625
1540826278,626
1540826288,625
1540826298,626
1540826308,626
1540826318,626
1540826328,626
1540826338,626
1540826348,626
1540826358,625
1540826368,625
1540826378,625
1540826388,625
1540826398,626
1540826408,626
1540826418,626
1540826428,625
1540826438,625
1540826448,625
1540826458,625
1540826469,625
1540826479,625
1540826489,625
1540826499,625
1540826509,625
1540826519,625
1540826529,625
1540826539,625
1540826549,625
1540826559,625
1540826569,625
1540826579,624
1540826589,624
1540826599,624
1540826609,617
1540826619,615
1540826629,616
1540826639,616
1540826649,616
1540826659,616
1540826669,617
1540826679,617
1540826689,616
1540826699,617
1540826709,616
1540826719,616
1540826729,616
1540826739,616
1540826749,616
1540826759,616
1540826769,616
1540826779,616
1540826789,616
1540826799,616
1540826809,616
1540826819,616
1540826829,616
1540826839,616
1540826849,616
1540826859,615
1540826869,615
1540826879,615
1540826889,615
1540826899,615
1540826909,615
1540826919,615
1540826929,615
1540826939,614
1540826949,615
1540826959,614
1540826969,615
1540826979,615
1540826989,615
1540826999,615
1540827009,614
1540827019,614
1540827029,613
1540827039,613
1540827049,614
1540827059,613
1540827069,612
1540827079,612
1540827089,612
1540827099,612
1540827109,612
1540827119,612
1540827129,612
1540827139,612
1540827149,612
1540827159,612
1540827169,612
1540827179,612
1540827189,612
1540827199,611
1540827209,611
1540827219,611
1540827229,612
1540827239,612
1540827249,611
1540827259,610
1540827269,610
1540827279,610
1540827289,609
1540827299,610
1540827309,610
1540827319,610
1540827329,609
1540827339,609
1540827349,609
1540827359,609
1540827369,609
1540827379,609
1540827389,610
1540827399,609
1540827409,608
1540827419,607
1540827429,599
1540827439,600
1540827449,600
1540827459,606
1540827469,608
1540827479,608
1540827489,610
1540827499,608
1540827509,605
1540827519,601
1540827529,600
1540827539,600
1540827549,600
1540827559,600
1540827569,600
1540827579,600
1540827589,600
1540827599,600
1540827609,600
1540827619,600
1540827629,600
1540827639,600
1540827649,600
1540827659,600
1540827669,600
1540827679,600
1540827689,600
1540827699,600
1540827709,600
1540827719,600
1540827729,600
1540827739,600
1540827749,599
1540827759,599
1540827769,599
1540827779,599
1540827790,599
1540827800,600
1540827810,600
1540827820,599
1540827830,599
1540827840,599
1540827850,599
1540827860,598
1540827870,598
1540827880,598
1540827890,599
1540827900,598
1540827910,598
1540827920,597
1540827930,597
1540827940,597
1540827950,598
1540827960,597
1540827970,597
1540827980,597
1540827990,597
1540828000,598
1540828010,598
1540828020,597
1540828030,596
1540828040,596
1540828050,596
1540828060,597
1540828070,597
1540828080,597
1540828090,597
1540828100,596
1540828110,596
1540828120,596
1540828130,596
1540828140,596
1540828150,596
1540828160,596
1540828170,596
1540828180,596
1540828190,596
1540828200,596
1540828210,595
1540828220,595
1540828230,596
1540828240,595
1540828250,595
1540828260,596
1540828270,596
1540828280,595
1540828290,594
1540828300,594
1540828310,594
1540828320,593
1540828330,593
1540828340,593
1540828350,593
1540828360,593
1540828370,593
1540828380,593
1540828390,593
1540828400,593
1540828410,593
1540828420,593
1540828430,593
1540828440,594
1540828450,593
1540828460,591
1540828470,589
1540828480,585
1540828490,584
1540828500,583
1540828510,584
1540828520,585
1540828530,584
1540828540,585
1540828550,585
1540828560,585
1540828570,584
1540828580,585
1540828590,590
1540828600,592
1540828610,592
1540828620,592
1540828630,592
1540828640,592
1540828650,592
1540828660,590
1540828670,592
1540828680,593
1540828690,592
1540828700,592
1540828710,590
1540828720,590
1540828730,585
1540828740,584
1540828750,584
1540828760,583
1540828770,582
1540828780,582
1540828790,582
1540828800,582
1540828810,582
1540828820,583
1540828830,582
1540828840,581
1540828850,581
1540828860,581
1540828870,582
1540828880,582
1540828890,582
1540828900,581
1540828910,581
1540828920,581
1540828930,582
1540828940,582
1540828950,581
1540828960,581
1540828970,583
1540828980,581
1540828990,579
1540829000,579
1540829010,578
1540829020,580
1540829030,581
1540829040,581
1540829050,580
1540829060,579
1540829070,580
1540829080,580
1540829090,580
1540829100,580
1540829111,580
1540829121,580
1540829131,579
1540829141,579
1540829151,579
1540829161,578
1540829171,578
1540829181,578
1540829191,579
1540829201,579
1540829211,580
1540829221,580
1540829231,578
1540829241,578
1540829251,578
1540829261,578
1540829271,578
1540829281,578
1540829291,578
1540829301,578
1540829311,578
1540829321,577
1540829331,577
1540829341,577
1540829351,577
1540829361,577
1540829371,577
1540829381,576
1540829391,576
1540829401,576
1540829411,576
1540829421,576
1540829431,576
1540829441,576
1540829451,576
1540829461,576
1540829471,576
1540829481,571
1540829491,574
1540829501,576
1540829511,576
1540829521,577
1540829531,577
1540829541,577
1540829551,577
1540829561,577
1540829571,576
1540829581,569
1540829591,569
1540829601,571
1540829611,569
1540829621,569
1540829631,569
1540829641,569
1540829651,569
1540829661,569
1540829671,568
1540829681,568
1540829691,568
1540829701,568
1540829711,569
1540829721,568
1540829731,568
1540829741,568
1540829751,568
1540829761,568
1540829771,567
1540829781,567
1540829791,567
1540829801,566
1540829811,565
1540829821,565
1540829831,566
1540829841,567
1540829851,566
1540829861,566
1540829871,565
1540829881,566
1540829891,566
1540829901,566
1540829911,566
1540829921,566
1540829931,566
1540829941,565
1540829951,565
1540829961,564
1540829971,565
1540829981,565
1540829991,565
1540830001,565
1540830011,565
1540830021,565
1540830031,566
1540830041,566
1540830051,565
1540830061,565
1540830071,564
1540830081,564
1540830091,565
1540830101,565
1540830111,565
1540830121,564
1540830131,565
1540830141,565
1540830151,566
1540830161,565
1540830171,565
1540830181,564
1540830191,564
1540830201,565
1540830211,564
1540830221,564
1540830231,565
1540830241,565
1540830251,565
1540830261,565
1540830271,565
1540830281,565
1540830291,565
1540830301,565
1540830311,565
1540830321,565
1540830331,564
1540830341,565
1540830351,564
1540830361,564
1540830371,564
1540830381,564
1540830391,564
1540830401,564
1540830411,564
1540830421,564
1540830432,564
1540830442,564
1540830452,564
1540830462,564
1540830472,564
1540830482,564
1540830492,564
1540830502,564
1540830512,563
1540830522,563
1540830532,563
1540830542,562
1540830552,562
1540830562,562
1540830572,562
1540830582,562
1540830592,561
1540830602,562
1540830612,562
1540830622,561
1540830632,561
1540830642,561
1540830652,561
1540830662,561
1540830672,561
1540830682,562
1540830692,562
1540830702,562
1540830712,562
1540830722,562
1540830732,562
1540830742,562
1540830752,561
1540830762,562
1540830772,563
1540830782,562
1540830792,561
1540830802,560
1540830812,561
1540830822,561
1540830832,560
1540830842,560
1540830852,561
1540830862,561
1540830872,561
1540830882,562
1540830892,562
1540830902,562
1540830912,562
1540830922,561
1540830932,561
1540830942,562
1540830952,563
1540830962,561
1540830972,560
1540830982,560
1540830992,560
1540831002,557
1540831012,554
1540831022,557
1540831032,560
1540831042,561
1540831052,561
1540831062,560
1540831072,560
1540831082,559
1540831092,553
1540831102,553
1540831112,556
1540831122,553
1540831132,559
1540831142,553
1540831152,553
1540831162,552
1540831172,552
1540831182,551
1540831192,552
1540831202,552
1540831212,552
1540831222,552
1540831232,552
1540831242,551
1540831252,551
1540831262,551
1540831272,551
1540831282,551
1540831292,551
1540831302,551
1540831312,552
1540831322,552
1540831332,551
1540831342,551
1540831352,551
1540831362,551
1540831372,552
1540831382,551
1540831392,551
1540831402,551
1540831412,551
1540831422,551
1540831432,551
1540831442,551
1540831452,552
1540831462,552
1540831472,552
1540831482,552
1540831492,552
1540831502,552
1540831512,552
1540831522,552
1540831532,552
1540831542,552
1540831552,551
1540831562,551
1540831572,551
1540831582,551
1540831592,550
1540831602,551
1540831612,551
1540831622,551
1540831632,551
1540831642,551
1540831652,550
1540831662,550
1540831672,550
1540831682,551
1540831692,551
1540831702,551
1540831712,551
1540831722,552
1540831732,551
1540831742,551
1540831752,551
1540831763,551
1540831773,550
1540831783,550
1540831793,550
1540831803,550
1540831813,550
1540831823,550
1540831833,550
1540831843,550
1540831853,550
1540831863,550
1540831873,550
1540831883,550
1540831893,551
1540831903,550
1540831913,550
1540831923,550
1540831933,550
1540831943,550
1540831953,551
1540831963,551
1540831973,550
1540831983,549
1540831993,549
1540832003,549
1540832013,549
1540832023,549
1540832033,549
1540832043,549
1540832053,549
1540832063,550
1540832073,550
1540832083,550
1540832093,549
1540832103,548
1540832113,549
1540832123,549
1540832133,550
1540832143,550
1540832153,550
1540832163,549
1540832173,548
1540832183,547
1540832193,547
1540832203,548
1540832213,548
1540832223,549
1540832233,548
1540832243,548
1540832253,548
1540832263,548
1540832273,548
1540832283,548
1540832293,548
1540832303,548
1540832313,548
1540832323,548
1540832333,548
1540832343,548
1540832353,548
1540832363,549
1540832373,549
1540832383,550
1540832393,550
1540832403,549
1540832413,549
1540832423,549
1540832433,548
1540832443,548
1540832453,548
1540832463,548
1540832473,549
1540832483,549
1540832493,549
1540832503,549
1540832513,549
1540832523,549
1540832533,549
1540832543,548
1540832553,548
1540832563,548
1540832573,548
1540832583,547
1540832593,547
1540832603,546
1540832613,546
1540832623,547
1540832633,547
1540832643,546
1540832653,546
1540832663,545
1540832673,546
1540832683,545
1540832693,546
1540832703,546
1540832713,546
1540832723,546
1540832733,546
1540832743,547
1540832753,547
1540832763,547
1540832773,547
1540832783,547
1540832793,547
1540832803,547
1540832813,546
1540832823,546
1540832833,546
1540832843,548
1540832853,547
1540832863,547
1540832873,547
1540832883,546
1540832893,547
1540832903,547
1540832913,546
1540832923,546
1540832933,546
1540832943,545
1540832953,545
1540832963,545
1540832973,546
1540832983,546
1540832993,546
1540833003,545
1540833013,544
1540833023,544
1540833033,545
1540833043,545
1540833053,545
1540833063,545
1540833073,545
1540833083,545
1540833094,545
1540833104,545
1540833114,544
1540833124,545
1540833134,545
1540833144,545
1540833154,546
1540833164,546
1540833174,547
1540833184,547
1540833194,547
1540833204,547
1540833214,546
1540833224,546
1540833234,546
1540833244,546
1540833254,547
1540833264,546
1540833274,546
1540833284,547
1540833294,546
1540833304,546
1540833314,546
1540833324,546
1540833334,547
1540833344,546
1540833354,546
1540833364,547
1540833374,547
1540833384,546
1540833394,546
1540833404,547
1540833414,547
1540833424,546
1540833434,545
1540833444,541
1540833454,537
1540833464,538
1540833474,542
1540833484,544
1540833494,544
1540833504,544
1540833514,544
1540833524,544
1540833534,544
1540833544,544
1540833554,544
1540833564,544
1540833574,544
1540833584,544
1540833594,544
1540833604,544
1540833614,545
1540833624,545
1540833634,545
1540833644,545
1540833654,544
1540833664,544
1540833674,544
1540833684,544
1540833694,545
1540833704,545
1540833714,545
1540833724,545
1540833734,545
1540833744,545
1540833754,544
1540833764,544
1540833774,544
1540833784,544
1540833794,544
1540833804,544
1540833814,544
1540833824,544
1540833834,544
1540833844,544
1540833854,544
1540833864,544
1540833874,544
1540833884,544
1540833894,542
1540833904,537
1540833914,539
1540833924,536
1540833934,536
1540833944,536
1540833954,536
1540833964,536
1540833974,536
1540833984,537
1540833994,542
1540834004,538
1540834014,544
1540834024,541
1540834034,539
1540834044,539
1540834054,538
1540834064,538
1540834074,537
1540834084,537
1540834094,537
1540834104,537
1540834114,537
1540834124,537
1540834134,536
1540834144,536
1540834154,538
1540834164,540
1540834174,538
1540834184,540
1540834194,537
1540834204,537
1540834214,536
1540834224,537
1540834234,536
1540834244,537
1540834254,536
1540834264,538
1540834274,540
1540834284,537
1540834294,537
1540834304,537
1540834314,537
1540834324,537
1540834334,536
1540834344,537
1540834354,537
1540834364,537
1540834374,537
1540834384,536
1540834394,536
1540834404,536
1540834414,536
1540834425,536
1540834435,535
1540834445,536
1540834455,536
1540834465,543
1540834475,542
1540834485,544
1540834495,544
1540834505,544
1540834515,544
1540834525,544
1540834535,544
1540834545,544
1540834555,544
1540834565,543
1540834575,538
1540834585,538
1540834595,536
1540834605,536
1540834615,536
1540834625,536
1540834635,536
1540834645,538
1540834655,536
1540834665,535
1540834675,535
1540834685,536
1540834695,536
1540834705,536
1540834715,536
1540834725,536
1540834735,536
1540834745,536
1540834755,536
1540834765,535
1540834775,535
1540834785,535
1540834795,536
1540834805,536
1540834815,536
1540834825,535
1540834835,535
1540834845,536
1540834855,536
1540834865,536
1540834875,537
1540834885,537
1540834895,537
1540834905,537
1540834915,536
1540834925,536
1540834935,536
1540834945,536
1540834955,536
1540834965,536
1540834975,536
1540834985,536
1540834995,536
1540835005,536
1540835015,536
1540835025,536
1540835035,536
1540835045,536
1540835055,536
1540835065,536
1540835075,536
1540835085,536
1540835095,537
1540835105,536
1540835115,536
1540835125,536
1540835135,536
1540835145,536
1540835155,536
1540835165,536
1540835175,542
1540835185,536
1540835195,536
1540835205,536
1540835215,537
1540835225,536
1540835235,535
1540835245,536
1540835255,535
1540835265,535
1540835275,535
1540835285,535
1540835295,535
1540835305,535
1540835315,535
1540835325,535
1540835335,535
1540835345,535
1540835355,535
1540835365,535
1540835375,535
1540835385,535
1540835395,535
1540835405,535
1540835415,535
1540835425,535
1540835435,535
1540835445,535
