Date Time, Monitor ID, Location ID, CO2(ppm),Timestamp
27 Oct 2018 23:40,1,1,392,1540654800
27 Oct 2018 23:41,1,1,392,1540654860
27 Oct 2018 23:42,1,1,386,1540654920
27 Oct 2018 23:43,1,1,386,1540654980
27 Oct 2018 23:44,1,1,386,1540655040
27 Oct 2018 23:45,1,1,386,1540655100
27 Oct 2018 23:46,1,1,392,1540655160
27 Oct 2018 23:47,1,1,392,1540655220
27 Oct 2018 23:48,1,1,392,1540655280
27 Oct 2018 23:49,1,1,398,1540655340
27 Oct 2018 23:50,1,1,392,1540655400
27 Oct 2018 23:51,1,1,386,1540655460
27 Oct 2018 23:52,1,1,386,1540655520
27 Oct 2018 23:53,1,1,380,1540655580
27 Oct 2018 23:54,1,1,386,1540655640
27 Oct 2018 23:55,1,1,386,1540655700
27 Oct 2018 23:56,1,1,386,1540655760
27 Oct 2018 23:57,1,1,392,1540655820
27 Oct 2018 23:58,1,1,392,1540655880
27 Oct 2018 23:59,1,1,392,1540655940
28 Oct 2018 00:00,1,1,392,1540656000
28 Oct 2018 00:01,1,1,392,1540656060
28 Oct 2018 00:02,1,1,392,1540656120
28 Oct 2018 00:03,1,1,386,1540656180
28 Oct 2018 00:04,1,1,386,1540656240
28 Oct 2018 00:05,1,1,392,1540656300
28 Oct 2018 00:06,1,1,386,1540656360
28 Oct 2018 00:07,1,1,392,1540656420
28 Oct 2018 00:08,1,1,386,1540656480
28 Oct 2018 00:09,1,1,380,1540656540
28 Oct 2018 00:10,1,1,380,1540656600
28 Oct 2018 00:11,1,1,380,1540656660
28 Oct 2018 00:12,1,1,386,1540656720
28 Oct 2018 00:13,1,1,386,1540656780
28 Oct 2018 00:14,1,1,392,1540656840
28 Oct 2018 00:15,1,1,398,1540656900
28 Oct 2018 00:16,1,1,392,1540656960
28 Oct 2018 00:17,1,1,392,1540657020
28 Oct 2018 00:18,1,1,392,1540657080
28 Oct 2018 00:19,1,1,392,1540657140
28 Oct 2018 00:20,1,1,386,1540657200
28 Oct 2018 00:21,1,1,392,1540657260
28 Oct 2018 00:22,1,1,392,1540657320
28 Oct 2018 00:23,1,1,386,1540657380
28 Oct 2018 00:24,1,1,392,1540657440
28 Oct 2018 00:25,1,1,386,1540657500
28 Oct 2018 00:26,1,1,386,1540657560
28 Oct 2018 00:27,1,1,386,1540657620
28 Oct 2018 00:28,1,1,386,1540657680
28 Oct 2018 00:29,1,1,386,1540657740
28 Oct 2018 00:30,1,1,392,1540657800
28 Oct 2018 00:31,1,1,386,1540657860
28 Oct 2018 00:32,1,1,386,1540657920
28 Oct 2018 00:33,1,1,386,1540657980
28 Oct 2018 00:34,1,1,386,1540658040
28 Oct 2018 00:35,1,1,386,1540658100
28 Oct 2018 00:36,1,1,392,1540658160
28 Oct 2018 00:37,1,1,392,1540658220
28 Oct 2018 00:38,1,1,386,1540658280
28 Oct 2018 00:39,1,1,392,1540658340
28 Oct 2018 00:40,1,1,392,1540658400
28 Oct 2018 00:41,1,1,386,1540658460
28 Oct 2018 00:42,1,1,386,1540658520
28 Oct 2018 00:43,1,1,386,1540658580
28 Oct 2018 00:44,1,1,386,1540658640
28 Oct 2018 00:45,1,1,386,1540658700
28 Oct 2018 00:46,1,1,386,1540658760
28 Oct 2018 00:47,1,1,392,1540658820
28 Oct 2018 00:48,1,1,386,1540658880
28 Oct 2018 00:49,1,1,386,1540658940
28 Oct 2018 00:50,1,1,386,1540659000
28 Oct 2018 00:51,1,1,392,1540659060
28 Oct 2018 00:52,1,1,392,1540659120
28 Oct 2018 00:53,1,1,392,1540659180
28 Oct 2018 00:54,1,1,386,1540659240
28 Oct 2018 00:55,1,1,392,1540659300
28 Oct 2018 00:56,1,1,392,1540659360
28 Oct 2018 00:57,1,1,392,1540659420
28 Oct 2018 00:58,1,1,386,1540659480
28 Oct 2018 00:59,1,1,386,1540659540
28 Oct 2018 01:00,1,1,392,1540659600
28 Oct 2018 01:01,1,1,386,1540659660
28 Oct 2018 01:02,1,1,392,1540659720
28 Oct 2018 01:03,1,1,392,1540659780
28 Oct 2018 01:04,1,1,386,1540659840
28 Oct 2018 01:05,1,1,386,1540659900
28 Oct 2018 01:06,1,1,386,1540659960
28 Oct 2018 01:07,1,1,392,1540660020
28 Oct 2018 01:08,1,1,386,1540660080
28 Oct 2018 01:09,1,1,386,1540660140
28 Oct 2018 01:10,1,1,392,1540660200
28 Oct 2018 01:11,1,1,386,1540660260
28 Oct 2018 01:12,1,1,392,1540660320
28 Oct 2018 01:13,1,1,392,1540660380
28 Oct 2018 01:14,1,1,392,1540660440
28 Oct 2018 01:15,1,1,386,1540660500
28 Oct 2018 01:16,1,1,386,1540660560
28 Oct 2018 01:17,1,1,392,1540660620
28 Oct 2018 01:18,1,1,386,1540660680
28 Oct 2018 01:19,1,1,386,1540660740
28 Oct 2018 01:20,1,1,386,1540660800
28 Oct 2018 01:21,1,1,392,1540660860
28 Oct 2018 01:22,1,1,386,1540660920
28 Oct 2018 01:23,1,1,386,1540660980
28 Oct 2018 01:24,1,1,386,1540661040
28 Oct 2018 01:25,1,1,392,1540661100
28 Oct 2018 01:26,1,1,392,1540661160
28 Oct 2018 01:27,1,1,392,1540661220
28 Oct 2018 01:28,1,1,392,1540661280
28 Oct 2018 01:29,1,1,386,1540661340
28 Oct 2018 01:30,1,1,392,1540661400
28 Oct 2018 01:31,1,1,392,1540661460
28 Oct 2018 01:32,1,1,392,1540661520
28 Oct 2018 01:33,1,1,386,1540661580
28 Oct 2018 01:34,1,1,386,1540661640
28 Oct 2018 01:35,1,1,386,1540661700
28 Oct 2018 01:36,1,1,386,1540661760
28 Oct 2018 01:37,1,1,386,1540661820
28 Oct 2018 01:38,1,1,386,1540661880
28 Oct 2018 01:39,1,1,386,1540661940
28 Oct 2018 01:40,1,1,380,1540662000
28 Oct 2018 01:41,1,1,386,1540662060
28 Oct 2018 01:42,1,1,386,1540662120
28 Oct 2018 01:43,1,1,386,1540662180
28 Oct 2018 01:44,1,1,392,1540662240
28 Oct 2018 01:45,1,1,386,1540662300
28 Oct 2018 01:46,1,1,386,1540662360
28 Oct 2018 01:47,1,1,386,1540662420
28 Oct 2018 01:48,1,1,386,1540662480
28 Oct 2018 01:49,1,1,386,1540662540
28 Oct 2018 01:50,1,1,392,1540662600
28 Oct 2018 01:51,1,1,386,1540662660
28 Oct 2018 01:52,1,1,386,1540662720
28 Oct 2018 01:53,1,1,386,1540662780
28 Oct 2018 01:54,1,1,386,1540662840
28 Oct 2018 01:55,1,1,386,1540662900
28 Oct 2018 01:56,1,1,392,1540662960
28 Oct 2018 01:57,1,1,392,1540663020
28 Oct 2018 01:58,1,1,386,1540663080
28 Oct 2018 01:59,1,1,386,1540663140
28 Oct 2018 02:00,1,1,386,1540663200
28 Oct 2018 02:01,1,1,386,1540663260
28 Oct 2018 02:02,1,1,386,1540663320
28 Oct 2018 02:03,1,1,392,1540663380
28 Oct 2018 02:04,1,1,392,1540663440
28 Oct 2018 02:05,1,1,386,1540663500
28 Oct 2018 02:06,1,1,380,1540663560
28 Oct 2018 02:07,1,1,380,1540663620
28 Oct 2018 02:08,1,1,380,1540663680
28 Oct 2018 02:09,1,1,386,1540663740
28 Oct 2018 02:10,1,1,386,1540663800
28 Oct 2018 02:11,1,1,386,1540663860
28 Oct 2018 02:12,1,1,386,1540663920
28 Oct 2018 02:13,1,1,386,1540663980
28 Oct 2018 02:14,1,1,386,1540664040
28 Oct 2018 02:15,1,1,386,1540664100
28 Oct 2018 02:16,1,1,386,1540664160
28 Oct 2018 02:17,1,1,386,1540664220
28 Oct 2018 02:18,1,1,392,1540664280
28 Oct 2018 02:19,1,1,380,1540664340
28 Oct 2018 02:20,1,1,386,1540664400
28 Oct 2018 02:21,1,1,386,1540664460
28 Oct 2018 02:22,1,1,380,1540664520
28 Oct 2018 02:23,1,1,386,1540664580
28 Oct 2018 02:24,1,1,386,1540664640
28 Oct 2018 02:25,1,1,386,1540664700
28 Oct 2018 02:26,1,1,386,1540664760
28 Oct 2018 02:27,1,1,386,1540664820
28 Oct 2018 02:28,1,1,386,1540664880
28 Oct 2018 02:29,1,1,386,1540664940
28 Oct 2018 02:30,1,1,386,1540665000
28 Oct 2018 02:31,1,1,392,1540665060
28 Oct 2018 02:32,1,1,386,1540665120
28 Oct 2018 02:33,1,1,386,1540665180
28 Oct 2018 02:34,1,1,386,1540665240
28 Oct 2018 02:35,1,1,380,1540665300
28 Oct 2018 02:36,1,1,386,1540665360
28 Oct 2018 02:37,1,1,386,1540665420
28 Oct 2018 02:38,1,1,380,1540665480
28 Oct 2018 02:39,1,1,380,1540665540
28 Oct 2018 02:40,1,1,392,1540665600
28 Oct 2018 02:41,1,1,386,1540665660
28 Oct 2018 02:42,1,1,386,1540665720
28 Oct 2018 02:43,1,1,386,1540665780
28 Oct 2018 02:44,1,1,392,1540665840
28 Oct 2018 02:45,1,1,392,1540665900
28 Oct 2018 02:46,1,1,386,1540665960
28 Oct 2018 02:47,1,1,392,1540666020
28 Oct 2018 02:48,1,1,392,1540666080
28 Oct 2018 02:49,1,1,392,1540666140
28 Oct 2018 02:50,1,1,392,1540666200
28 Oct 2018 02:51,1,1,386,1540666260
28 Oct 2018 02:52,1,1,386,1540666320
28 Oct 2018 02:53,1,1,386,1540666380
28 Oct 2018 02:54,1,1,392,1540666440
28 Oct 2018 02:55,1,1,386,1540666500
28 Oct 2018 02:56,1,1,380,1540666560
28 Oct 2018 02:57,1,1,386,1540666620
28 Oct 2018 02:58,1,1,392,1540666680
28 Oct 2018 02:59,1,1,386,1540666740
28 Oct 2018 03:00,1,1,386,1540666800
28 Oct 2018 03:01,1,1,380,1540666860
28 Oct 2018 03:02,1,1,392,1540666920
28 Oct 2018 03:03,1,1,398,1540666980
28 Oct 2018 03:04,1,1,392,1540667040
28 Oct 2018 03:05,1,1,392,1540667100
28 Oct 2018 03:06,1,1,386,1540667160
28 Oct 2018 03:07,1,1,386,1540667220
28 Oct 2018 03:08,1,1,386,1540667280
28 Oct 2018 03:09,1,1,386,1540667340
28 Oct 2018 03:10,1,1,386,1540667400
28 Oct 2018 03:11,1,1,386,1540667460
28 Oct 2018 03:12,1,1,386,1540667520
28 Oct 2018 03:13,1,1,392,1540667580
28 Oct 2018 03:14,1,1,392,1540667640
28 Oct 2018 03:15,1,1,392,1540667700
28 Oct 2018 03:16,1,1,392,1540667760
28 Oct 2018 03:17,1,1,386,1540667820
28 Oct 2018 03:18,1,1,386,1540667880
28 Oct 2018 03:19,1,1,386,1540667940
28 Oct 2018 03:20,1,1,386,1540668000
28 Oct 2018 03:21,1,1,386,1540668060
28 Oct 2018 03:22,1,1,386,1540668120
28 Oct 2018 03:23,1,1,386,1540668180
28 Oct 2018 03:24,1,1,386,1540668240
28 Oct 2018 03:25,1,1,380,1540668300
28 Oct 2018 03:26,1,1,386,1540668360
28 Oct 2018 03:27,1,1,392,1540668420
28 Oct 2018 03:28,1,1,392,1540668480
28 Oct 2018 03:29,1,1,386,1540668540
28 Oct 2018 03:30,1,1,380,1540668600
28 Oct 2018 03:31,1,1,380,1540668660
28 Oct 2018 03:32,1,1,380,1540668720
28 Oct 2018 03:33,1,1,380,1540668780
28 Oct 2018 03:34,1,1,380,1540668840
28 Oct 2018 03:35,1,1,380,1540668900
28 Oct 2018 03:36,1,1,380,1540668960
28 Oct 2018 03:37,1,1,386,1540669020
28 Oct 2018 03:38,1,1,380,1540669080
28 Oct 2018 03:39,1,1,380,1540669140
28 Oct 2018 03:40,1,1,386,1540669200
28 Oct 2018 03:41,1,1,386,1540669260
28 Oct 2018 03:42,1,1,386,1540669320
28 Oct 2018 03:43,1,1,386,1540669380
28 Oct 2018 03:44,1,1,386,1540669440
28 Oct 2018 03:45,1,1,380,1540669500
28 Oct 2018 03:46,1,1,386,1540669560
28 Oct 2018 03:47,1,1,380,1540669620
28 Oct 2018 03:48,1,1,380,1540669680
28 Oct 2018 03:49,1,1,386,1540669740
28 Oct 2018 03:50,1,1,386,1540669800
28 Oct 2018 03:51,1,1,392,1540669860
28 Oct 2018 03:52,1,1,386,1540669920
28 Oct 2018 03:53,1,1,386,1540669980
28 Oct 2018 03:54,1,1,386,1540670040
28 Oct 2018 03:55,1,1,386,1540670100
28 Oct 2018 03:56,1,1,386,1540670160
28 Oct 2018 03:57,1,1,386,1540670220
28 Oct 2018 03:58,1,1,386,1540670280
28 Oct 2018 03:59,1,1,386,1540670340
28 Oct 2018 04:00,1,1,386,1540670400
28 Oct 2018 04:01,1,1,380,1540670460
28 Oct 2018 04:02,1,1,380,1540670520
28 Oct 2018 04:03,1,1,380,1540670580
28 Oct 2018 04:04,1,1,386,1540670640
28 Oct 2018 04:05,1,1,386,1540670700
28 Oct 2018 04:06,1,1,386,1540670760
28 Oct 2018 04:07,1,1,386,1540670820
28 Oct 2018 04:08,1,1,386,1540670880
28 Oct 2018 04:09,1,1,380,1540670940
28 Oct 2018 04:10,1,1,380,1540671000
28 Oct 2018 04:11,1,1,386,1540671060
28 Oct 2018 04:12,1,1,386,1540671120
28 Oct 2018 04:13,1,1,392,1540671180
28 Oct 2018 04:14,1,1,386,1540671240
28 Oct 2018 04:15,1,1,386,1540671300
28 Oct 2018 04:16,1,1,386,1540671360
28 Oct 2018 04:17,1,1,386,1540671420
28 Oct 2018 04:18,1,1,386,1540671480
28 Oct 2018 04:19,1,1,386,1540671540
28 Oct 2018 04:20,1,1,386,1540671600
28 Oct 2018 04:21,1,1,386,1540671660
28 Oct 2018 04:22,1,1,386,1540671720
28 Oct 2018 04:23,1,1,386,1540671780
28 Oct 2018 04:24,1,1,386,1540671840
28 Oct 2018 04:25,1,1,386,1540671900
28 Oct 2018 04:26,1,1,386,1540671960
28 Oct 2018 04:27,1,1,386,1540672020
28 Oct 2018 04:28,1,1,386,1540672080
28 Oct 2018 04:29,1,1,386,1540672140
28 Oct 2018 04:30,1,1,380,1540672200
28 Oct 2018 04:31,1,1,386,1540672260
28 Oct 2018 04:32,1,1,386,1540672320
28 Oct 2018 04:33,1,1,386,1540672380
28 Oct 2018 04:34,1,1,386,1540672440
28 Oct 2018 04:35,1,1,386,1540672500
28 Oct 2018 04:36,1,1,386,1540672560
28 Oct 2018 04:37,1,1,380,1540672620
28 Oct 2018 04:38,1,1,386,1540672680
28 Oct 2018 04:39,1,1,386,1540672740
28 Oct 2018 04:40,1,1,386,1540672800
28 Oct 2018 04:41,1,1,386,1540672860
28 Oct 2018 04:42,1,1,386,1540672920
28 Oct 2018 04:43,1,1,386,1540672980
28 Oct 2018 04:44,1,1,386,1540673040
28 Oct 2018 04:45,1,1,380,1540673100
28 Oct 2018 04:46,1,1,380,1540673160
28 Oct 2018 04:47,1,1,386,1540673220
28 Oct 2018 04:48,1,1,380,1540673280
28 Oct 2018 04:49,1,1,380,1540673340
28 Oct 2018 04:50,1,1,386,1540673400
28 Oct 2018 04:51,1,1,386,1540673460
28 Oct 2018 04:52,1,1,386,1540673520
28 Oct 2018 04:53,1,1,380,1540673580
28 Oct 2018 04:54,1,1,386,1540673640
28 Oct 2018 04:55,1,1,386,1540673700
28 Oct 2018 04:56,1,1,392,1540673760
28 Oct 2018 04:57,1,1,380,1540673820
28 Oct 2018 04:58,1,1,380,1540673880
28 Oct 2018 04:59,1,1,380,1540673940
28 Oct 2018 05:00,1,1,380,1540674000
28 Oct 2018 05:01,1,1,386,1540674060
28 Oct 2018 05:02,1,1,386,1540674120
28 Oct 2018 05:03,1,1,392,1540674180
28 Oct 2018 05:04,1,1,386,1540674240
28 Oct 2018 05:05,1,1,386,1540674300
28 Oct 2018 05:06,1,1,386,1540674360
28 Oct 2018 05:07,1,1,386,1540674420
28 Oct 2018 05:08,1,1,386,1540674480
28 Oct 2018 05:09,1,1,386,1540674540
28 Oct 2018 05:10,1,1,380,1540674600
28 Oct 2018 05:11,1,1,386,1540674660
28 Oct 2018 05:12,1,1,380,1540674720
28 Oct 2018 05:13,1,1,380,1540674780
28 Oct 2018 05:14,1,1,380,1540674840
28 Oct 2018 05:15,1,1,386,1540674900
28 Oct 2018 05:16,1,1,392,1540674960
28 Oct 2018 05:17,1,1,392,1540675020
28 Oct 2018 05:18,1,1,386,1540675080
28 Oct 2018 05:19,1,1,392,1540675140
28 Oct 2018 05:20,1,1,392,1540675200
28 Oct 2018 05:21,1,1,392,1540675260
28 Oct 2018 05:22,1,1,386,1540675320
28 Oct 2018 05:23,1,1,392,1540675380
28 Oct 2018 05:24,1,1,392,1540675440
28 Oct 2018 05:25,1,1,386,1540675500
28 Oct 2018 05:26,1,1,386,1540675560
28 Oct 2018 05:27,1,1,380,1540675620
28 Oct 2018 05:28,1,1,380,1540675680
28 Oct 2018 05:29,1,1,386,1540675740
28 Oct 2018 05:30,1,1,380,1540675800
28 Oct 2018 05:31,1,1,380,1540675860
28 Oct 2018 05:32,1,1,386,1540675920
28 Oct 2018 05:33,1,1,380,1540675980
28 Oct 2018 05:34,1,1,386,1540676040
28 Oct 2018 05:35,1,1,386,1540676100
28 Oct 2018 05:36,1,1,386,1540676160
28 Oct 2018 05:37,1,1,392,1540676220
28 Oct 2018 05:38,1,1,386,1540676280
28 Oct 2018 05:39,1,1,386,1540676340
28 Oct 2018 05:40,1,1,386,1540676400
28 Oct 2018 05:41,1,1,386,1540676460
28 Oct 2018 05:42,1,1,380,1540676520
28 Oct 2018 05:43,1,1,380,1540676580
28 Oct 2018 05:44,1,1,386,1540676640
28 Oct 2018 05:45,1,1,386,1540676700
28 Oct 2018 05:46,1,1,386,1540676760
28 Oct 2018 05:47,1,1,386,1540676820
28 Oct 2018 05:48,1,1,386,1540676880
28 Oct 2018 05:49,1,1,380,1540676940
28 Oct 2018 05:50,1,1,380,1540677000
28 Oct 2018 05:51,1,1,380,1540677060
28 Oct 2018 05:52,1,1,386,1540677120
28 Oct 2018 05:53,1,1,386,1540677180
28 Oct 2018 05:54,1,1,386,1540677240
28 Oct 2018 05:55,1,1,386,1540677300
28 Oct 2018 05:56,1,1,386,1540677360
28 Oct 2018 05:57,1,1,386,1540677420
28 Oct 2018 05:58,1,1,386,1540677480
28 Oct 2018 05:59,1,1,386,1540677540
28 Oct 2018 06:00,1,1,386,1540677600
28 Oct 2018 06:01,1,1,386,1540677660
28 Oct 2018 06:02,1,1,386,1540677720
28 Oct 2018 06:03,1,1,386,1540677780
28 Oct 2018 06:04,1,1,386,1540677840
28 Oct 2018 06:05,1,1,386,1540677900
28 Oct 2018 06:06,1,1,386,1540677960
28 Oct 2018 06:07,1,1,386,1540678020
28 Oct 2018 06:08,1,1,386,1540678080
28 Oct 2018 06:09,1,1,392,1540678140
28 Oct 2018 06:10,1,1,386,1540678200
28 Oct 2018 06:11,1,1,386,1540678260
28 Oct 2018 06:12,1,1,386,1540678320
28 Oct 2018 06:13,1,1,386,1540678380
28 Oct 2018 06:14,1,1,392,1540678440
28 Oct 2018 06:15,1,1,392,1540678500
28 Oct 2018 06:16,1,1,392,1540678560
28 Oct 2018 06:17,1,1,386,1540678620
28 Oct 2018 06:18,1,1,392,1540678680
28 Oct 2018 06:19,1,1,386,1540678740
28 Oct 2018 06:20,1,1,386,1540678800
28 Oct 2018 06:21,1,1,386,1540678860
28 Oct 2018 06:22,1,1,386,1540678920
28 Oct 2018 06:23,1,1,386,1540678980
28 Oct 2018 06:24,1,1,386,1540679040
28 Oct 2018 06:25,1,1,392,1540679100
28 Oct 2018 06:26,1,1,386,1540679160
28 Oct 2018 06:27,1,1,386,1540679220
28 Oct 2018 06:28,1,1,386,1540679280
28 Oct 2018 06:29,1,1,386,1540679340
28 Oct 2018 06:30,1,1,386,1540679400
28 Oct 2018 06:31,1,1,392,1540679460
28 Oct 2018 06:32,1,1,392,1540679520
28 Oct 2018 06:33,1,1,392,1540679580
28 Oct 2018 06:34,1,1,386,1540679640
28 Oct 2018 06:35,1,1,386,1540679700
28 Oct 2018 06:36,1,1,392,1540679760
28 Oct 2018 06:37,1,1,392,1540679820
28 Oct 2018 06:38,1,1,392,1540679880
28 Oct 2018 06:39,1,1,392,1540679940
28 Oct 2018 06:40,1,1,392,1540680000
28 Oct 2018 06:41,1,1,392,1540680060
28 Oct 2018 06:42,1,1,392,1540680120
28 Oct 2018 06:43,1,1,386,1540680180
28 Oct 2018 06:44,1,1,392,1540680240
28 Oct 2018 06:45,1,1,386,1540680300
28 Oct 2018 06:46,1,1,392,1540680360
28 Oct 2018 06:47,1,1,392,1540680420
28 Oct 2018 06:48,1,1,392,1540680480
28 Oct 2018 06:49,1,1,392,1540680540
28 Oct 2018 06:50,1,1,392,1540680600
28 Oct 2018 06:51,1,1,392,1540680660
28 Oct 2018 06:52,1,1,392,1540680720
28 Oct 2018 06:53,1,1,392,1540680780
28 Oct 2018 06:54,1,1,392,1540680840
28 Oct 2018 06:55,1,1,392,1540680900
28 Oct 2018 06:56,1,1,386,1540680960
28 Oct 2018 06:57,1,1,392,1540681020
28 Oct 2018 06:58,1,1,392,1540681080
28 Oct 2018 06:59,1,1,392,1540681140
28 Oct 2018 07:00,1,1,386,1540681200
28 Oct 2018 07:01,1,1,398,1540681260
28 Oct 2018 07:02,1,1,392,1540681320
28 Oct 2018 07:03,1,1,392,1540681380
28 Oct 2018 07:04,1,1,392,1540681440
28 Oct 2018 07:05,1,1,392,1540681500
28 Oct 2018 07:06,1,1,392,1540681560
28 Oct 2018 07:07,1,1,392,1540681620
28 Oct 2018 07:08,1,1,398,1540681680
28 Oct 2018 07:09,1,1,392,1540681740
28 Oct 2018 07:10,1,1,392,1540681800
28 Oct 2018 07:11,1,1,392,1540681860
28 Oct 2018 07:12,1,1,392,1540681920
28 Oct 2018 07:13,1,1,398,1540681980
28 Oct 2018 07:14,1,1,392,1540682040
28 Oct 2018 07:15,1,1,398,1540682100
28 Oct 2018 07:16,1,1,392,1540682160
28 Oct 2018 07:17,1,1,392,1540682220
28 Oct 2018 07:18,1,1,392,1540682280
28 Oct 2018 07:19,1,1,392,1540682340
28 Oct 2018 07:20,1,1,392,1540682400
28 Oct 2018 07:21,1,1,398,1540682460
28 Oct 2018 07:22,1,1,398,1540682520
28 Oct 2018 07:23,1,1,392,1540682580
28 Oct 2018 07:24,1,1,392,1540682640
28 Oct 2018 07:25,1,1,392,1540682700
28 Oct 2018 07:26,1,1,392,1540682760
28 Oct 2018 07:27,1,1,392,1540682820
28 Oct 2018 07:28,1,1,392,1540682880
28 Oct 2018 07:29,1,1,392,1540682940
28 Oct 2018 07:30,1,1,392,1540683000
28 Oct 2018 07:31,1,1,392,1540683060
28 Oct 2018 07:32,1,1,398,1540683120
28 Oct 2018 07:33,1,1,392,1540683180
28 Oct 2018 07:34,1,1,392,1540683240
28 Oct 2018 07:35,1,1,392,1540683300
28 Oct 2018 07:36,1,1,392,1540683360
28 Oct 2018 07:37,1,1,398,1540683420
28 Oct 2018 07:38,1,1,392,1540683480
28 Oct 2018 07:39,1,1,398,1540683540
28 Oct 2018 07:40,1,1,398,1540683600
28 Oct 2018 07:41,1,1,398,1540683660
28 Oct 2018 07:42,1,1,398,1540683720
28 Oct 2018 07:43,1,1,398,1540683780
28 Oct 2018 07:44,1,1,398,1540683840
28 Oct 2018 07:45,1,1,398,1540683900
28 Oct 2018 07:46,1,1,392,1540683960
28 Oct 2018 07:47,1,1,398,1540684020
28 Oct 2018 07:48,1,1,398,1540684080
28 Oct 2018 07:49,1,1,398,1540684140
28 Oct 2018 07:50,1,1,398,1540684200
28 Oct 2018 07:51,1,1,404,1540684260
28 Oct 2018 07:52,1,1,398,1540684320
28 Oct 2018 07:53,1,1,404,1540684380
28 Oct 2018 07:54,1,1,398,1540684440
28 Oct 2018 07:55,1,1,392,1540684500
28 Oct 2018 07:56,1,1,392,1540684560
28 Oct 2018 07:57,1,1,392,1540684620
28 Oct 2018 07:58,1,1,398,1540684680
28 Oct 2018 07:59,1,1,398,1540684740
28 Oct 2018 08:00,1,1,398,1540684800
28 Oct 2018 08:01,1,1,398,1540684860
28 Oct 2018 08:02,1,1,398,1540684920
28 Oct 2018 08:03,1,1,392,1540684980
28 Oct 2018 08:04,1,1,392,1540685040
28 Oct 2018 08:05,1,1,398,1540685100
28 Oct 2018 08:06,1,1,398,1540685160
28 Oct 2018 08:07,1,1,398,1540685220
28 Oct 2018 08:08,1,1,398,1540685280
28 Oct 2018 08:09,1,1,398,1540685340
28 Oct 2018 08:10,1,1,398,1540685400
28 Oct 2018 08:11,1,1,398,1540685460
28 Oct 2018 08:12,1,1,398,1540685520
28 Oct 2018 08:13,1,1,398,1540685580
28 Oct 2018 08:14,1,1,398,1540685640
28 Oct 2018 08:15,1,1,398,1540685700
28 Oct 2018 08:16,1,1,398,1540685760
28 Oct 2018 08:17,1,1,398,1540685820
28 Oct 2018 08:18,1,1,392,1540685880
28 Oct 2018 08:19,1,1,398,1540685940
28 Oct 2018 08:20,1,1,398,1540686000
28 Oct 2018 08:21,1,1,398,1540686060
28 Oct 2018 08:22,1,1,398,1540686120
28 Oct 2018 08:23,1,1,392,1540686180
28 Oct 2018 08:24,1,1,398,1540686240
28 Oct 2018 08:25,1,1,398,1540686300
28 Oct 2018 08:26,1,1,398,1540686360
28 Oct 2018 08:27,1,1,392,1540686420
28 Oct 2018 08:28,1,1,398,1540686480
28 Oct 2018 08:29,1,1,392,1540686540
28 Oct 2018 08:30,1,1,398,1540686600
28 Oct 2018 08:31,1,1,392,1540686660
28 Oct 2018 08:32,1,1,392,1540686720
28 Oct 2018 08:33,1,1,398,1540686780
28 Oct 2018 08:34,1,1,398,1540686840
28 Oct 2018 08:35,1,1,398,1540686900
28 Oct 2018 08:36,1,1,398,1540686960
28 Oct 2018 08:37,1,1,398,1540687020
28 Oct 2018 08:38,1,1,398,1540687080
28 Oct 2018 08:39,1,1,398,1540687140
28 Oct 2018 08:40,1,1,398,1540687200
28 Oct 2018 08:41,1,1,398,1540687260
28 Oct 2018 08:42,1,1,398,1540687320
28 Oct 2018 08:43,1,1,398,1540687380
28 Oct 2018 08:44,1,1,398,1540687440
28 Oct 2018 08:45,1,1,392,1540687500
28 Oct 2018 08:46,1,1,398,1540687560
28 Oct 2018 08:47,1,1,398,1540687620
28 Oct 2018 08:48,1,1,404,1540687680
28 Oct 2018 08:49,1,1,398,1540687740
28 Oct 2018 08:50,1,1,404,1540687800
28 Oct 2018 08:51,1,1,398,1540687860
28 Oct 2018 08:52,1,1,398,1540687920
28 Oct 2018 08:53,1,1,398,1540687980
28 Oct 2018 08:54,1,1,398,1540688040
28 Oct 2018 08:55,1,1,404,1540688100
28 Oct 2018 08:56,1,1,398,1540688160
28 Oct 2018 08:57,1,1,398,1540688220
28 Oct 2018 08:58,1,1,398,1540688280
28 Oct 2018 08:59,1,1,398,1540688340
28 Oct 2018 09:00,1,1,398,1540688400
28 Oct 2018 09:01,1,1,392,1540688460
28 Oct 2018 09:02,1,1,398,1540688520
28 Oct 2018 09:03,1,1,398,1540688580
28 Oct 2018 09:04,1,1,398,1540688640
28 Oct 2018 09:05,1,1,398,1540688700
28 Oct 2018 09:06,1,1,392,1540688760
28 Oct 2018 09:07,1,1,398,1540688820
28 Oct 2018 09:08,1,1,398,1540688880
28 Oct 2018 09:09,1,1,398,1540688940
28 Oct 2018 09:10,1,1,398,1540689000
28 Oct 2018 09:11,1,1,398,1540689060
28 Oct 2018 09:12,1,1,392,1540689120
28 Oct 2018 09:13,1,1,398,1540689180
28 Oct 2018 09:14,1,1,398,1540689240
28 Oct 2018 09:15,1,1,398,1540689300
28 Oct 2018 09:16,1,1,392,1540689360
28 Oct 2018 09:17,1,1,398,1540689420
28 Oct 2018 09:18,1,1,392,1540689480
28 Oct 2018 09:19,1,1,392,1540689540
28 Oct 2018 09:20,1,1,398,1540689600
28 Oct 2018 09:21,1,1,392,1540689660
